census_division,Scenario,Category,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
New England,High Electrification,Buildings: Water Heating,6.30659287482292,6.309948335076042,6.297896701033648,6.273510162403751,6.238607023769885,6.19454345421679,6.142010219728593,6.081085892897982,6.011451562221471,5.932653729873043,5.844327828713861,5.746337301938403,5.63882826536192,5.564525469261027,5.5254023440207805,5.5231171805584465,5.55868369068384,5.632222854050953,5.742844550255247,5.88868441120008,6.067069955152068,6.274759806488672,6.508204321803913,6.738851260278576,6.96296550860069,7.177201996841741,7.378827703984787,7.565869479713419,7.737191521180302,7.892503819521988,8.032302001779906,8.157742975974598,8.270471882022035
New England,High Electrification,Industry,18.224511096234334,18.66937616891872,19.11037200123042,19.54741322438077,19.980412894548945,20.409282462199503,20.83393174139996,21.254268899593303,21.670200406460566,22.08163104414833,22.48846380499391,22.89059995289022,23.287938921010973,24.48536835180495,25.671709770956863,26.84678690782186,28.010420556467857,29.162428534765656,30.302625571886598,31.430823359440026,32.54683037760604,33.650451925818004,34.74149004094264,35.81974341546019,36.885007377009494,37.93707380656805,38.97573108731471,40.00076403303723,41.0119538369949,42.009077990098675,42.99191025022874,43.96022055018717,44.91377493633305
New England,High Electrification,Transportation: Heavy Duty,2.168226092887018e-05,0.04814685784924449,0.14205736853716447,0.2794107439875552,0.46007559109804336,0.6810230910589307,0.9420366912400485,1.2414040106045672,1.5754556412327732,1.9457310208529046,2.351264586628144,2.793619568021819,3.268197174277183,3.8833509596863167,4.637716852647373,5.523635488174209,6.5448613399910105,7.695816814336495,8.971723840329703,10.359097815629728,11.845178052633841,13.394105041952034,15.007211934883214,16.545684746556354,18.020348314965368,19.435630003917826,20.79275230125056,22.092008966627773,23.32819224271112,24.4973183987402,25.59057415518964,26.595976202054946,27.499829100088768
New England,High Electrification,Transportation: Light Duty,0.06630928765759447,0.22762588068460837,0.5273113687198158,0.9588877099375573,1.5123818589858704,2.178881865589215,2.9517291963954237,3.8243496456833737,4.791200307086304,5.8469518782582925,6.987262886342864,8.211195186956038,9.526860921882355,10.933519641911088,12.461050398529606,14.124978561944413,15.90046788977757,17.72018525596492,19.51076578513894,21.232642531851216,22.881296851559277,24.46667634057269,26.00033294955251,27.377759806991147,28.613881191502767,29.722049468921586,30.716200748819936,31.61162039104881,32.42297788720149,33.16345628715481,33.842186962596664,34.462733076058775,35.02262029292487
New England,High Electrification,Transportation: Other,0.32807047935510164,0.34743587537980114,0.36665511638667064,0.3857293522440321,0.4046597203125751,0.42344735044840986,0.4420933625015411,0.46059886714970966,0.47896496423070856,0.4971927460777513,0.515283295017946,0.5332376842061367,0.5510569784587463,0.6560327718607327,0.7609167300577675,0.8656796227133585,0.9702908094639412,1.074718189054509,1.1789281626495562,1.2828855829687102,1.3865537117607796,1.4898941672716992,1.5928668825524241,1.6954300495915038,1.7975400684507121,1.8991514989022034,2.0002170003918764,2.1006872820088462,2.2005110416149676,2.299634910811253,2.3980033923997106,2.495558802014396,2.592241203081723
New England,Reference,Buildings Other,90.57413362910768,90.81688100186533,90.67130315192456,90.5577594515687,90.51649573624535,90.53621005585293,90.58246837202857,90.62807640447105,90.63371655373257,90.68804368808084,90.79681267843816,90.94770501417229,91.00144669679304,91.1974684392871,91.50749779047356,91.87414729783129,92.29195293955888,92.74526865298533,93.23916130634773,93.76590939652004,94.31983623144916,94.90745659416552,95.44004164102724,96.0334593800793,96.67316462453944,97.36629469401379,98.09503205762678,98.86731820140551,99.68775912281248,100.5524121788398,101.43356174331315,102.36071263803275,103.34691156009113
New England,Reference,Buildings: Space Heating,3.1347049505614337,3.1606791076526175,3.18590719962295,3.2105397218182405,3.2345457514479623,3.2580004748201294,3.280880783962884,3.303063072602211,3.32459803018227,3.345526864249055,3.365712559277466,3.385103727286353,3.4037231949918336,3.421560597864084,3.4384227715041837,3.4541692813399445,3.4686316776816586,3.4815376016723647,3.492799692209986,3.502181410146262,3.5095910303127305,3.515003593563367,3.518456827032189,3.520287078837351,3.5205908698134243,3.5196557302635325,3.517738251336303,3.51495327537679,3.5113779175960342,3.507160985805387,3.5023257025244985,3.496881196803422,3.4909349287910136
New England,Reference,Buildings: Water Heating,6.30659287482292,6.498031063039991,6.6816315782589415,6.85376778722016,7.011223924258412,7.152250246257958,7.276511317392003,7.384894156909648,7.479216847958482,7.561879824441209,7.635507264829345,7.702628617591859,7.765443277071725,7.826516023595743,7.887115456591166,7.948068276689039,8.009854727559473,8.07271268201432,8.136726740758384,8.201893010189433,8.26816082540926,8.335457554934749,8.403703111448714,8.47281882311742,8.542733321551726,8.613386283019832,8.68473034098634,8.756731225206009,8.829366514993735,8.902623422929317,8.97649624310078,9.050983808552482,9.126087382378397
New England,Reference,Industry,18.224511096234334,18.30469894956195,18.38523962032129,18.46613467331704,18.547385673353876,18.628994164781524,18.710961743087097,18.793289973075282,18.875980450233207,18.959034759820508,19.04245451777927,19.126241319596634,19.210396781214673,19.29492251857548,19.379820178303586,19.465091386568563,19.550737789994947,19.63676103520727,19.723162789285023,19.809944709080224,19.89710846167236,19.984655734595908,20.072588225612787,20.160907612029998,20.249615601836943,20.338713913250537,20.4282042542602,20.51808835331031,20.60836793884527,20.69904475976441,20.790120554739605,20.88159709312517,20.973476113592966
New England,Reference,Transportation: Heavy Duty,2.168226092887018e-05,0.0007924978871799324,0.002322449355728863,0.004578630767371632,0.007559693117289125,0.011220822649485103,0.015554763988533645,0.020533577700281233,0.026105183403075972,0.03229033572526831,0.03907300718048956,0.04646640247019504,0.05439256568436019,0.06280750637925518,0.0716446549000876,0.08080029128800936,0.09030693791166561,0.10018144454694325,0.11047306163134374,0.12110483963902902,0.13187734165663162,0.14247530249650495,0.15293196147375226,0.16347928707511958,0.17421048029466005,0.18517028022775442,0.19638087232742482,0.20786166835369155,0.21961009609493967,0.23162310878440945,0.24386551365801773,0.25625623644660916,0.268673581369728
New England,Reference,Transportation: Light Duty,0.06630928765759447,0.11093801623925205,0.2010938973163699,0.3125426340980607,0.44447508040264455,0.5958491560874352,0.7660986340220158,0.9546441253299371,1.1440435724845421,1.3342013904658234,1.5248345633810219,1.7161324223689653,1.9095035074417346,2.10848908920676,2.316538028884491,2.5341893331631455,2.7558614695463173,2.970794849234635,3.1626452683693724,3.327845942867576,3.468358464829984,3.5880784830094425,3.690909909963904,3.7821252098332145,3.864597938794764,3.9408717001520173,4.013113104055771,4.083104794407228,4.15238313019214,4.222240203362924,4.293689129834462,4.367246880163178,4.442837010060826
New England,Reference,Transportation: Other,0.32807047935510164,0.32741433834320854,0.3267595095172009,0.32610599083158237,0.32545377921810853,0.32480287160853494,0.3241532659573652,0.32350495919635486,0.32285794928000766,0.3222122331400791,0.3215678087310728,0.3209246729847444,0.32028282385559753,0.3196422582753877,0.3190029731758705,0.31836496753429766,0.3177282372596767,0.3170927813292594,0.31645859565205303,0.31582567818256146,0.31519402687528825,0.31456363866198894,0.3139345114971673,0.31330664231257876,0.312680029062727,0.3120546697021158,0.31143056013975245,0.3108076993528889,0.3101860832505323,0.30956571183268294,0.3089465799855999,0.3083286866865349,0.3077120298899918
Pacific,High Electrification,Buildings Other,285.4542388295924,285.67387473476975,284.62467356287567,283.5853093740632,282.85887322208873,282.34842698477155,281.9259587639662,281.5737036728355,281.21120563685844,281.05015228372343,281.0659823719172,281.1981396187689,281.0720674614096,284.40942254906076,288.2292099907417,292.43548644710114,297.05095551895977,302.04931552350786,307.4415313619434,313.1789064832974,319.2446098640828,325.66409929093817,332.20211210438504,335.7725217220933,339.5206164169336,343.43801693635595,347.455621326031,351.5761479664533,355.79816393866736,360.1046185459625,364.42266157138266,368.8318898625482,373.3704343742307
Pacific,High Electrification,Buildings: Space Heating,9.22117309706966,9.340771463984792,9.509416639311103,9.72311103194388,9.974662718223014,10.256025813107737,10.559042721379196,10.87624773331901,11.202133772736726,11.53206095814815,11.861073249080853,12.184799112896735,12.499383366492854,12.88312649072453,13.330468171077227,13.838124447785338,14.404424544511084,15.028007041118688,15.70836343435447,16.44241463066105,17.22539748567991,18.050104357100636,18.907416722035492,19.731579531095758,20.515947866842378,21.256700861111792,21.951008825740818,22.595736709740248,23.18785675149127,23.7250997903419,24.204414616131423,24.62311396776229,24.98013410218102
Pacific,High Electrification,Buildings: Water Heating,16.579663517672774,16.559456588400433,16.477785164542126,16.34468573692954,16.16682584535527,15.949373398989863,15.695215914278121,15.40513634557594,15.07873690422137,14.715698432332557,14.316899822826377,13.885014782493633,13.424411999437625,13.140541359381057,13.044145889004144,13.1423913399296,13.437178054444317,13.924630280855482,14.595717401699673,15.437558964445689,16.434841326863,17.571016448581485,18.82926322870655,20.055819822414882,21.234044332914426,22.34903348956347,23.38850285213473,24.343416027230962,25.208367701788436,25.981717650747626,26.665463125953938,27.264847033624964,27.787739278784393
Pacific,High Electrification,Industry,96.565519803732,99.44419583152134,102.31509217225361,105.17766363533201,108.03134904877702,110.8755707782817,113.70973415609049,116.53322738080226,119.34542101638654,122.14566779179002,124.93330199975604,127.70763919623431,130.46797579959383,136.00296672216902,141.5109013139297,146.9910161757807,152.44252346061785,157.86461027214798,163.2564381639043,168.61714243786997,173.94583144310016,179.24158597454183,184.50345907264003,189.73047452038668,194.92162684332055,200.07588040775642,205.19216851901407,210.26939312082854,215.30642349279148,220.3020960499585,225.25521314048743,230.16454244445816,235.0288161722982
Pacific,High Electrification,Transportation: Heavy Duty,0.000389855563659871,0.164755424533908,0.4864428531499087,0.9585182040629855,1.5808949479974455,2.343973785344875,3.246510817481943,4.282636250524369,5.440916947069389,6.726020384978282,8.134612165229276,9.67022260821438,11.316506776035704,13.43090130379469,16.00187210578119,18.999517440054678,22.43432469322871,26.29748396585196,30.587805626096227,35.266568731649656,40.27874033403239,45.49907024266765,50.93194135496708,56.11592095876185,61.089029849107774,65.86680016470449,70.45359793458911,74.8515410037552,79.04627084723253,83.02811760760775,86.77278033425026,90.2462763015409,93.40918047024363
Pacific,High Electrification,Transportation: Light Duty,1.0489355102026376,1.4527816212543574,2.288831743077494,3.5372056005570642,5.165879995386208,7.147123630311385,9.460383678520445,12.085644843755905,15.006409731903423,18.20724637002795,21.675511630681005,25.410597399702123,29.43883038513756,33.75825304293652,38.45987192366369,43.58902544887633,49.06609740534049,54.68109011831174,60.206555525527605,65.52009486118497,70.60771692060126,75.50011380419176,80.23293173082864,84.4836510551357,88.29832267777323,91.71814740521825,94.78612930503138,97.54943485855098,100.0533312374201,102.33849693243869,104.43310874470106,106.34816165517236,108.07601946857184
Pacific,High Electrification,Transportation: Other,1.1429223361669043,1.254145341200646,1.3640444211245721,1.4726327509658002,1.579923384969311,1.6859292565979502,1.7906631806269135,1.8941378531437496,1.9963658550391723,2.0973596492144093,2.19713158546834,2.2956938984030115,2.3930587109144468,3.2680352599433236,4.1440826836380165,5.020792138656638,5.897735389491899,6.774464220618179,7.650509829090015,8.52538219759208,9.398569473772575,10.26953729791262,11.1377281312938,12.002560599925278,12.863428747509781,13.719701337280965,14.570721097987752,15.415803976860335,16.254238336723123,17.085284194997474,17.90817235798003,18.722103610974045,19.526247845586116
Pacific,Reference,Buildings Other,285.4542388295924,285.7666523193997,284.8588190973128,284.00647283558044,283.34465782215676,282.8254276040645,282.3588969727305,281.8935483625446,281.3275184433644,280.8876162024938,280.57922941997583,280.37498333970075,279.90554389630057,279.85211577891863,280.2077092617534,280.8074021853458,281.62992989205355,282.6333648483178,283.8284391288317,285.1829929811353,286.6621950064278,288.2685056362856,289.75221290858116,291.4420090799154,293.2944651683184,295.3244728166733,297.4776801936909,299.7687664249315,302.2031260036211,304.7653211143515,307.377750671016,310.1199289166085,313.0267639004497
Pacific,Reference,Buildings: Space Heating,9.22117309706966,9.296237322515085,9.368993195022448,9.439621232075917,9.50802570669537,9.574438421073323,9.63881371955526,9.700809063494278,9.76058250024971,9.818262560218114,9.873466086991032,9.926073146051737,9.97619389471736,10.024228287382753,10.069685602412434,10.112210358744338,10.151326571682073,10.186206756284355,10.216482158424652,10.24132342950199,10.260306967684793,10.273241577520444,10.280188930113171,10.282092818800336,10.279330744885398,10.27286325460357,10.263569444245913,10.251907012600572,10.238200356689546,10.22294764477133,10.206251879112605,10.188140964510328,10.168888137522138
Pacific,Reference,Buildings: Water Heating,16.579663517672774,16.613444473707823,16.647259717073286,16.687322799388834,16.736178728314016,16.795367628207984,16.865427746032214,16.946026879437298,17.036179843805368,17.13450686966793,17.23948771170252,17.349672222238198,17.463820396263486,17.58347201746855,17.70796156897057,17.83680812637302,17.969653466228568,18.106207829534274,18.24621053438622,18.38940631952505,18.53553550501443,18.68433452328382,18.835543353727886,18.98891653433017,19.144234443817965,19.30131227929179,19.460004735413936,19.62020601442821,19.78184568803376,19.944882054340134,20.109294643149784,20.27507727232277,20.4422325369551
Pacific,Reference,Industry,96.565519803732,97.44426602736003,98.3310088540054,99.225821026514,100.12877599912878,101.0399478573322,101.95941141804306,102.88724200918364,103.82351598068311,104.76830988286424,105.72170156860753,106.68376899099033,107.65459130545102,108.63424806821504,109.62281973727869,110.62038747201545,111.6270329327827,112.64283898229887,113.66788878387268,114.70226660297713,115.74605720606905,116.79934636157286,117.86222033889675,118.93476660980998,120.01707294667209,121.10922832420376,122.2113223183061,123.32344530645445,124.44568866809153,125.57814448403752,126.72090553648981,127.87406581000694,129.03771979013118
Pacific,Reference,Transportation: Heavy Duty,0.000389855563659871,0.0030622583904949046,0.008395781889273276,0.01629199376741902,0.026750185633856786,0.03962594690794044,0.05488586898482506,0.07243242935849253,0.09210195261773702,0.11395742244430734,0.13794215552856467,0.16407329453374547,0.1920705009560453,0.22173257569858382,0.25274821745556164,0.28474472535016615,0.31783583572771024,0.352189209826412,0.38810502009821807,0.42535614353918666,0.4631350493922851,0.5003018752972547,0.5369661513395294,0.573956456608985,0.6116146734637694,0.6501039883549123,0.689510019411676,0.7299161483716965,0.7713527118072339,0.8138644946629774,0.8574142047077622,0.9018374310861823,0.9468521419692324
Pacific,Reference,Transportation: Light Duty,1.0489355102026376,1.0927142900743618,1.2822113074523893,1.5427532876055137,1.870593668368388,2.2622838086064707,2.716069833215924,3.230432452751347,3.7521563406905294,4.281958540098828,4.819718953138798,5.368309206856064,5.933369559086999,6.5261431671433225,7.156076772695595,7.822260417849484,8.504490790138007,9.16734219473445,9.759320583209334,10.269117178392497,10.702737643671215,11.072199359708117,11.389548491690327,11.671051983193927,11.925576696173296,12.160971503546541,12.383922094074247,12.5999293498992,12.813734250935823,13.02932402695108,13.249824937014305,13.476832333937365,13.710110304454785
Pacific,Reference,Transportation: Other,1.1429223361669043,1.1406364914284406,1.1383552186680206,1.1360785078659683,1.1338063510065433,1.1315387380700699,1.1292756610408072,1.1270171098990798,1.1247630756271791,1.1225135492073977,1.1202685226239943,1.1180279848553254,1.115791928887619,1.113560345703166,1.111333224280323,1.1091105586072854,1.1068923366604417,1.1046785524279865,1.1024691948882768,1.100264257027539,1.0980637288260977,1.095867601266245,1.0936758653302723,1.0914885140044064,1.0893055372689722,1.087126926106261,1.0849526725005327,1.082782766432111,1.080617200887223,1.0784559668481608,1.0762990552972163,1.0741464572166808,1.0719981635888467
South Atlantic,High Electrification,Buildings Other,577.0623365353067,579.2785421904747,578.5350206509444,577.9761945753623,577.914379742539,578.0880623717596,578.286888233836,578.4843971144461,578.5237438527117,578.843164798001,579.4213401442701,580.1572110487657,580.309236486038,584.7039150904267,589.765290825306,595.318915325701,601.4170926502403,607.9931210174079,615.070550635581,622.6086807061904,630.597458767897,639.0871709712949,647.612068995203,652.5461116974271,657.8428466627656,663.5088398914938,669.4245879727844,675.607937906713,682.0624384425886,688.7549985566288,695.5358079832107,702.5590794958683,709.8970031742205
South Atlantic,High Electrification,Buildings: Space Heating,56.101263115814774,56.58926673052865,57.10927119497574,57.64305097193213,58.170031252558594,58.672186909692655,59.1319442121414,59.53262671850109,59.86326822535882,60.11476564516701,60.27663292601547,60.34158912298679,60.304866685847074,60.312463502293554,60.35939661187283,60.44154838751703,60.55349055027308,60.68652112560639,60.833366856965036,60.98329699320785,61.12852164054014,61.264526284866996,61.39109116445863,61.47949391600884,61.53869033471832,61.581638433689804,61.61941946984969,61.657852385263105,61.69877099632343,61.742040594498334,61.78247453517991,61.81285503311205,61.827113049452194
South Atlantic,High Electrification,Buildings: Water Heating,63.36663685736774,63.1302649768971,62.49617851005404,61.51281236143703,60.218793847806936,58.64551458049979,56.81213216818993,54.726500337006755,52.390278298260434,49.8055538494532,46.98040496576709,43.93165900891449,40.68436431004333,37.761330412227565,35.20541866890671,33.04997618114302,31.314295547442214,30.001573819590575,29.099189735346872,28.580868220641957,28.41003664274713,28.54363872436744,28.93585578593741,29.462328307045077,30.080009256703242,30.75060419566557,31.44190744094668,32.12839991371308,32.791243180319555,33.41783469029664,34.00106759167502,34.53840644460023,35.03088063654696
South Atlantic,High Electrification,Industry,137.69839816487365,141.02841766935458,144.33732543511212,147.62434236182952,150.88867545906342,154.12951774180718,157.34604812605392,160.53743069773688,163.70281523491508,166.84133626783958,169.9521132878278,173.03425043395222,176.08683628416645,185.49282146201912,194.83843534689183,204.12176392115592,213.3408638203747,222.49376201999206,231.5784554175845,240.59291020623874,249.53506177011485,258.4028143711349,267.19404031348705,275.9065796303138,284.5382402925866,293.0867968514243,301.5499905425298,309.9255290773164,318.2110853896631,326.40429815809966,334.50277055256277,342.504070234395,350.4057289385977
South Atlantic,High Electrification,Transportation: Heavy Duty,6.140897940754354e-05,0.18743239819813043,0.5549731388654937,1.093806961576692,1.8034466283077468,2.672310657476669,3.6993121487969542,4.877748007268539,6.193738415043919,7.6530321887605,9.251831021288671,10.99549076905542,12.865837302892055,15.279854286484376,18.228906779932498,21.681854604696706,25.65239468292989,30.12244010911724,35.078650805965445,40.47083810210046,46.244680559091904,52.259521410612464,58.520548212405096,64.49223674506482,70.21658838862255,75.71074672650855,80.97904783387573,86.02222086004652,90.81998777272591,95.35642164494169,99.59685851063415,103.49423664652358,106.9949643217654
South Atlantic,High Electrification,Transportation: Light Duty,0.3242401214437005,1.0639391223667458,2.4402037657057987,4.42345448548835,6.967846264014583,10.032543420820295,13.586950497426903,17.601082930420848,22.049459112882385,26.907612287071814,32.15560604871187,37.78909705974728,43.84548854782702,50.32245780185462,57.357631044287814,65.02274148254146,73.20366208449856,81.59056557283787,89.84568612242792,97.78675777801136,105.39292112075317,112.70993709862485,119.79093090169188,126.15226598223727,131.86247872988739,136.98288402627685,141.577634411849,145.71704087041064,149.4686503550729,152.89299227649408,156.03208656433011,158.90230330682283,161.49218586514232
South Atlantic,High Electrification,Transportation: Other,1.4383477962140445,1.5596373161372938,1.679757394547149,1.798718681603798,1.9165317342544521,2.0332070146926373,2.148754891898905,2.263185640870476,2.37650944724337,2.4887364034406336,2.5998765125241143,2.7099396874241033,2.8189357524800487,3.3671209023932986,3.9148773126789367,4.46202889478248,5.008390912142341,5.553769712876579,6.0979624647807285,6.640756877229578,7.181930921538252,7.721252538997589,8.258479343517063,8.793358313482708,9.325625478992917,9.855005622960645,10.381211911342929,10.903945577295254,11.422895597622407,11.93773829219377,12.448136992690602,12.953741657428475,13.454188493883207
South Atlantic,Reference,Buildings Other,577.0623365353067,579.4644605124654,578.979511400032,578.7281910787623,578.8272835530589,579.1109841607732,579.412255256065,579.645171786617,579.6258797588754,579.8212330015709,580.25487700045,580.8795605745325,580.9564939110336,581.5981139354249,582.8850197243047,584.5390241101642,586.5567128372978,588.8723012232044,591.5260422272631,594.4711352098838,597.6566594902557,601.1005359422251,604.3079645340152,607.9111287768491,611.8246357251265,616.0812896796739,620.5750047486979,625.337468487758,630.3811316718666,635.6753238577942,641.0622361875973,646.6987162807053,652.6534697147491
South Atlantic,Reference,Buildings: Space Heating,56.101263115814774,56.568498150184595,57.01199346526736,57.43237515067298,57.8307637845075,58.21039564087314,58.5725319745685,58.91612616979919,59.2426760208153,59.55329929636651,59.846121748448994,60.121083482420424,60.379751586506835,60.62913150935192,60.86723402821476,61.09239484487264,61.301473109346674,61.488408444653764,61.64902111336155,61.77620550126141,61.86549427220071,61.9146013933714,61.923779748621655,61.89909340156205,61.844249376251696,61.76660370603323,61.67295522131081,61.56735513929565,61.452727436009766,61.33263874079972,61.20795772963148,61.078746500768936,60.94614283309859
South Atlantic,Reference,Buildings: Water Heating,63.36663685736774,63.50617631417624,63.64583043241075,63.80891300577888,64.00493968983838,64.23966515346935,64.51509870265554,64.82999862276839,65.18068550290212,65.56200552135402,65.96827784623112,66.39407993932726,66.83477217470525,67.29617645781144,67.77580778238952,68.27187868761577,68.78306774206915,69.30831332235263,69.84666066504826,70.3971690952948,70.95887305088439,71.53078440076487,72.11192188584131,72.70135423058605,73.29824454966798,73.90188583565872,74.51172059319605,75.12734243687065,75.74848185645762,76.37498175776169,77.00676895130532,77.64382700914217,78.28617370645641
South Atlantic,Reference,Industry,137.69839816487365,138.71736623733145,139.7438747685004,140.7779794233228,141.8197364933632,142.86920258349699,143.926434611911,144.99149022785113,146.0644272894375,147.1453040725383,148.23417927076986,149.33111220437087,150.43616250689095,151.54939002075403,152.67085552831722,153.80061991637467,154.93874448946886,156.08529117876435,157.2403223331739,158.40390071935846,159.57608962616408,160.75695265574808,161.94655414132694,163.14495862499135,164.352231275454,165.56843778361304,166.7936442581146,168.02791722535315,169.27132383834515,170.52393156341844,171.78580870239693,173.0570236615418,174.3376456826104
South Atlantic,Reference,Transportation: Heavy Duty,6.140897940754354e-05,0.0030713095315852016,0.009133785699147167,0.018117665604464053,0.03001377340921826,0.04464748620536797,0.0619848306238634,0.08191508147072893,0.10424049869916105,0.12903769001097068,0.1562425655279384,0.18589407608843123,0.21768270894816086,0.2514190268049885,0.28675934615957077,0.3232983510378916,0.3611604155106591,0.4004367047586632,0.44134238206005866,0.4835695398678589,0.5262863058288754,0.5682458604320921,0.6095810152166635,0.6512110479831348,0.6935092302885978,0.736653537470072,0.7807316778423299,0.825819500894273,0.8719095320669626,0.918988647801976,0.96691661526411,1.015373711944065,1.0638841143335085
South Atlantic,Reference,Transportation: Light Duty,0.3242401214437005,0.5273265384314455,0.9399383910996758,1.4506895003146987,2.0558228981362134,2.7505675872746362,3.5323247773187756,4.398493905560872,5.2688455377725605,6.14292280681261,7.019428385328808,7.899253282103767,8.788901683498695,9.704854518874546,10.662935865007878,11.665611874136209,12.687154183857096,13.678001862730769,14.56287775772089,15.325318236329037,15.974317917721335,16.527792683653264,17.003683094352805,17.42604693211177,17.80808672019834,18.16149990836887,18.49625676661539,18.820567268180213,19.141510928455684,19.465040898916094,19.795824272440115,20.13624656855995,20.48595417390251
South Atlantic,Reference,Transportation: Other,1.4383477962140445,1.4354710998842912,1.432600158035431,1.4297349581350198,1.4268754876506122,1.4240217371828747,1.4211736931549928,1.4183313461676321,1.4154946836883484,1.4126636942290671,1.409838366301714,1.4070186894625847,1.4042046522236051,1.4013962430967009,1.3985934505937976,1.3957962642711914,1.393004671596437,1.3902186621258312,1.3874382243712988,1.3846633478891364,1.3818940211912691,1.3791302338339937,1.3763719732848647,1.3736192291001785,1.370871990836231,1.3681302470049481,1.365393986118255,1.3626631977324477,1.3599378714038224,1.357217995644305,1.3545035600101911,1.3517945530134061,1.3490909642102469
West North Central,High Electrification,Buildings Other,191.98070531955074,194.12601691024628,194.7315956152015,195.49370334115,196.6120910192013,198.00860437466878,199.5294549799559,201.084206271708,202.5560738706491,204.21093780670316,206.04116640997984,207.97735858712522,209.5638550857213,215.46525245929325,221.57448638888638,227.79917239545836,234.17885557205025,240.68336420049107,247.34368359960476,254.15732019164827,261.1341626180262,268.3174918102941,275.4468696817892,278.33521789101184,281.35482967731076,284.5304457454921,287.8105494351807,291.22417950273785,294.7899819346706,298.4983593452842,302.26422509516874,306.1784650184591,310.28068708112295
West North Central,High Electrification,Buildings: Space Heating,7.224286205812342,7.371047528299899,7.6204450014181315,7.973809136377562,8.425007734467645,8.9640926734382,9.579528311510755,10.260175533494417,10.997383603374773,11.783683585190005,12.610936514798249,13.471469972036328,14.358279345983746,15.332771827635305,16.38853880975607,17.522852724530402,18.73601557677236,20.02945301308273,21.406068463427136,22.864243518768312,24.398080175392753,25.99554225792676,27.639294297493795,29.21285756712446,30.699539573267582,32.08869944721049,33.37355479200754,34.54921932782005,35.613002438131126,36.564862626332676,37.40439900647229,38.13198585378232,38.75013852178405
West North Central,High Electrification,Buildings: Water Heating,10.141901152221788,10.115195084797318,10.04075045450959,9.925560870916332,9.77458117859107,9.591722473458502,9.379249201207081,9.137904970764353,8.867592776172547,8.568290764163686,8.240853317944623,7.887426627978409,7.511367269441223,7.215550553737322,7.006136178293672,6.887255785736405,6.860298849969253,6.923737977838609,7.073396382331749,7.302980290316605,7.604695841269948,7.969851131307999,8.389425081519612,8.806137059646042,9.211303811583008,9.597395947526039,9.958463425160005,10.290367901165672,10.590837781830169,10.859373350674023,11.097033278040282,11.306133760901828,11.489895945397937
West North Central,High Electrification,Industry,98.65465823917575,101.26154291232598,103.83949973566587,106.3885774357718,108.90881451303689,111.40023955124275,113.86287112468787,116.29671728223491,118.70177596007292,121.07803467214576,123.4254699941991,125.74404807973357,128.03372383447999,133.83768173291304,139.6071456111875,145.3429937240503,151.04608214028102,156.71724381397635,162.35728848136014,167.96700193844907,173.54714531871917,179.09845447396236,184.62163945833385,190.1173833932559,195.58634153870315,201.02914067405914,206.44637755025823,211.83861827064229,217.20639633034014,222.5502122035057,227.87053117631612,233.16778200549504,238.44235557683513
West North Central,High Electrification,Transportation: Heavy Duty,0.0005159527359003909,0.09222059022428429,0.27196507355606103,0.5346050051702543,0.8798440496768106,1.3017790194960797,1.8000670815774489,2.3714317296668566,3.0086896530749474,3.7148732876459727,4.488138582185131,5.331734852237304,6.236939820834887,7.413144224422316,8.858726812579024,10.559523911871153,12.523057449672914,14.737228742962014,17.19080763672222,19.856964826024978,22.712853469686205,25.69015072461295,28.791447385554207,31.749004763481917,34.5835054739151,37.30349688274817,39.91149933654357,42.40825629223655,44.783834431693535,47.03079497538751,49.13242542995451,51.065963209292214,52.8053068423585
West North Central,High Electrification,Transportation: Light Duty,0.04406642832154681,0.2957203485946158,0.7576038175363253,1.4200905450076333,2.268149889809688,3.2884152367417308,4.470788763363665,5.805525536204828,7.284148616919254,8.89850494823569,10.64195429583601,12.512824693209513,14.523443076741238,16.67386585038427,19.009893220108623,21.555752747576804,24.274047146585275,27.062375504659098,29.808831563665105,32.45292174338693,34.98768906096236,37.42827955661105,39.79226321650594,41.91729706015417,43.825971489911026,45.53849387723048,47.07613104059536,48.462150167883664,49.71895786876711,50.86649625307908,51.91868395075677,52.88092200663484,53.74936000991204
West North Central,High Electrification,Transportation: Other,0.4738767221819529,0.5189015211950666,0.5636853208224456,0.6082294660791282,0.6525352932178404,0.6966041297289951,0.7404372921501139,0.7840360897167907,0.827401820711729,0.8705357768458968,0.9134392388773711,0.9561134795321088,0.9985597620435612,1.1908233792542091,1.382808246114137,1.5744735273241983,1.7657764080327119,1.956672036880427,2.1471134610133684,2.3370515632862614,2.526434999465955,2.7152101274027247,2.9033209420431203,3.090709003871073,3.2773133688093976,3.463070509358968,3.647914244500222,3.8317756593719525,4.014583024950107,4.19626171991717,4.376734141578637,4.55591962554182,4.733734353711564
